Geneid	logFC	logCPM	F	PValue	adj.PVal	FDR	Locus	ID
cds4832	1.2004546739511	5.09543498522289	281.671047556678	3.08332515155158e-09	1.80302843199909e-08	1.80302843199909e-08	RPHASCH2410_CH04945	WP_004671390.1
cds6351	0.87937777658374	6.98259066691156	281.595796673363	3.08774038180983e-09	1.80302843199909e-08	1.80302843199909e-08	RPHASCH2410_CH11350	WP_016734645.1
cds2034	1.18872482074631	6.52972033037361	281.165351694259	3.11313997492837e-09	1.81502849317086e-08	1.81502849317086e-08	RPHASCH2410_PD04205	WP_011428437.1
cds2706	1.10341376927639	7.2167010186443	280.70132366306	3.14079791320065e-09	1.82830584589581e-08	1.82830584589581e-08	RPHASCH2410_CH02175	WP_016732913.1
cds2224	-1.10710854996213	6.59670033098852	280.459140510396	3.15534814125068e-09	1.83392361687908e-08	1.83392361687908e-08	RPHASCH2410_PD05140	WP_016735317.1
cds5934	-0.785814342503513	7.36569865333846	280.154769608556	3.1737475463669e-09	1.84055260990654e-08	1.84055260990654e-08	RPHASCH2410_CH09020	WP_012482436.1
cds4865	0.838065591746005	7.97849708441704	280.107962894216	3.1765882607524e-09	1.84055260990654e-08	1.84055260990654e-08	RPHASCH2410_CH05105	WP_016736442.1
cds959	-0.736806975933513	8.14092154011392	279.47094929419	3.21554872099812e-09	1.86024711942751e-08	1.86024711942751e-08	RPHASCH2410_PC01055	WP_008534153.1
cds3741	1.11847122042297	5.57498519226429	279.103237155179	3.23829509573204e-09	1.87051520730324e-08	1.87051520730324e-08	RPHASCH2410_CH15935	WP_016733919.1
cds280	2.18805970754649	5.44442024680826	335.620799717575	3.34205131487984e-09	1.92747273830435e-08	1.92747273830435e-08	RPHASCH2410_PA01395	WP_029532110.1
cds700	-0.849721740601717	6.64097909625372	277.291702840213	3.35316625735271e-09	1.93090789250326e-08	1.93090789250326e-08	RPHASCH2410_PB01720	WP_016736624.1
cds646	-0.924019630514996	7.09065417224289	275.820819544853	3.44998598876709e-09	1.98360945559988e-08	1.98360945559988e-08	RPHASCH2410_PB01455	WP_029531942.1
cds4786	0.75539132805879	7.54123268904488	275.66497180622	3.46043661317426e-09	1.98656660170418e-08	1.98656660170418e-08	RPHASCH2410_CH04710	WP_016736489.1
cds278	1.26403592903721	5.44268900265944	275.543190020461	3.46862889991407e-09	1.98686138424297e-08	1.98686138424297e-08	RPHASCH2410_PA01385	WP_016737023.1
cds4888	-1.16432845997074	4.96205815191625	275.49960384953	3.47156651160807e-09	1.98686138424297e-08	1.98686138424297e-08		gbkey=CDS
cds4718	-0.846012807629327	7.06550177918625	273.891746811392	3.5820134282549e-09	2.0409600635565e-08	2.0409600635565e-08	RPHASCH2410_CH04335	WP_012485297.1
cds2484	1.02272665895692	9.2130469541008	273.864022161481	3.58395395775486e-09	2.0409600635565e-08	2.0409600635565e-08	RPHASCH2410_CH01055	WP_037113092.1
cds0	0.808776359868652	6.9923728284677	273.849860002922	3.58494568748237e-09	2.0409600635565e-08	2.0409600635565e-08	RPHASCH2410_PA00005	WP_016736955.1
cds2721	-0.760402539512051	7.19450892068548	273.807670388248	3.5879020086032e-09	2.0409600635565e-08	2.0409600635565e-08	RPHASCH2410_CH02265	WP_029531153.1
cds246	0.814209079799159	7.96124958113388	269.945298616834	3.87116267525333e-09	2.19351682542611e-08	2.19351682542611e-08	RPHASCH2410_PA01220	WP_016737052.1
cds1423	1.12623400286335	8.00868066282363	269.916126015936	3.87340051096726e-09	2.19351682542611e-08	2.19351682542611e-08	RPHASCH2410_PD01155	WP_016735565.1
cds2846	0.822053169166921	7.16197589501272	269.912616345533	3.87366984132156e-09	2.19351682542611e-08	2.19351682542611e-08	RPHASCH2410_CH02905	WP_016733001.1
cds2220	-0.911251172093081	8.83972774186371	269.054780356992	3.94016778495502e-09	2.227801815572e-08	2.227801815572e-08	RPHASCH2410_PD05120	WP_004671470.1
cds46	0.807272306405381	9.29038911108533	268.777963537	3.96191303732953e-09	2.23333253260351e-08	2.23333253260351e-08	RPHASCH2410_PA00240	WP_016736906.1
cds2221	-0.762284310753928	8.38899299902057	268.77713715814	3.96197816496802e-09	2.23333253260351e-08	2.23333253260351e-08	RPHASCH2410_PD05125	WP_012490364.1
cds638	1.11110873922028	6.65908231257242	268.70270166426	3.96784967721436e-09	2.23333253260351e-08	2.23333253260351e-08	RPHASCH2410_PB01415	WP_016736567.1
cds2384	-0.885318454426834	7.43230396561107	268.341549261462	3.99648377995666e-09	2.24607189014681e-08	2.24607189014681e-08	RPHASCH2410_CH00515	WP_016734070.1
cds119	0.919831219357035	6.59671058481326	268.174033658608	4.00984807281934e-09	2.2502040984352e-08	2.2502040984352e-08	RPHASCH2410_PA00605	WP_016736839.1
cds95	-0.797950542134072	8.34933354851577	268.06486409771	4.01858594292443e-09	2.25173161442607e-08	2.25173161442607e-08	RPHASCH2410_PA00485	WP_016736861.1
cds2847	1.19045750919116	5.27121211007551	267.90607749692	4.03133527961425e-09	2.25549894642693e-08	2.25549894642693e-08	RPHASCH2410_CH02910	WP_016733002.1
cds4311	0.889684856090757	6.63326614375923	267.203008379084	4.08836309727357e-09	2.28399150344701e-08	2.28399150344701e-08	RPHASCH2410_CH18855	WP_004677216.1
cds262	-0.829821050754707	7.04612698277105	267.018673853132	4.10347215902393e-09	2.28901584071931e-08	2.28901584071931e-08	RPHASCH2410_PA01305	WP_016737037.1
cds4318	1.08398501371497	6.07084483641665	266.869898249392	4.11571469147354e-09	2.29242858484902e-08	2.29242858484902e-08	RPHASCH2410_CH18895	WP_016733565.1
cds1836	-1.85478269175272	3.68882800630748	265.788344422233	4.20602174458126e-09	2.33864748041e-08	2.33864748041e-08	RPHASCH2410_PD03225	WP_016735932.1
cds651	-0.865383156441855	9.07787902255941	265.727278616695	4.21118995938109e-09	2.33864748041e-08	2.33864748041e-08	RPHASCH2410_PB01480	WP_016736579.1
cds1326	0.992937487766679	6.22504567100659	265.575373628853	4.22407876030787e-09	2.34232989627146e-08	2.34232989627146e-08		WP_016735485.1
cds392	0.80233157359013	10.4354976387602	265.037445884972	4.2700966099214e-09	2.36434491286033e-08	2.36434491286033e-08	RPHASCH2410_PB00200	WP_016736686.1
cds441	0.941413545090847	6.17624591796698	264.192258494559	4.34360030757002e-09	2.40149127787807e-08	2.40149127787807e-08	RPHASCH2410_PB00445	WP_016736722.1
cds2819	1.08411512826473	5.44592087658141	264.064337036197	4.35485494990103e-09	2.40416254830082e-08	2.40416254830082e-08	RPHASCH2410_CH02770	WP_003579112.1
cds1439	-0.747581858013906	7.66188197640484	263.764598776011	4.38136126275098e-09	2.41523346192591e-08	2.41523346192591e-08	RPHASCH2410_PD01240	WP_016735579.1
cds4403	1.24818076825411	4.75968634014209	263.296589704342	4.42312977992627e-09	2.43467275974471e-08	2.43467275974471e-08	RPHASCH2410_CH19335	WP_029531341.1
cds5621	1.02684509484352	7.60667155047622	262.184698802186	4.52426200694407e-09	2.48668321468306e-08	2.48668321468306e-08	RPHASCH2410_CH21645	WP_012483991.1
cds6387	0.931321360838902	6.59371175536137	261.777049255909	4.5620218614239e-09	2.50376067849115e-08	2.50376067849115e-08	RPHASCH2410_CH11390	WP_016734639.1
cds5899	0.725520365730165	8.22336765619827	261.582785851223	4.58014692890943e-09	2.51002781184597e-08	2.51002781184597e-08	RPHASCH2410_CH08845	WP_016734976.1
cds2075	-0.780809372238981	6.84882668386119	261.047554425237	4.63052618819498e-09	2.53392683076225e-08	2.53392683076225e-08	RPHASCH2410_PD04420	WP_052766882.1
cds2822	0.908356685784244	7.96896425656241	260.80647704076	4.65343133478852e-09	2.54226548882122e-08	2.54226548882122e-08	RPHASCH2410_CH02785	WP_016732976.1
cds2206	2.03614545767798	4.90132303692319	276.633460300287	4.66543133638719e-09	2.54226548882122e-08	2.54226548882122e-08	RPHASCH2410_PD05050	WP_016735302.1
cds2004	-0.920659820837317	7.2233270519079	260.673315955573	4.66614050446214e-09	2.54226548882122e-08	2.54226548882122e-08	RPHASCH2410_PD04050	WP_016736071.1
cds346	-0.837676984759654	8.35012100183551	260.489471974434	4.68375434028659e-09	2.5481529790251e-08	2.5481529790251e-08	RPHASCH2410_PA01725	WP_016736960.1
cds97	-0.773958638823677	7.41856873820539	260.383088642145	4.69398261955763e-09	2.55001116763486e-08	2.55001116763486e-08	RPHASCH2410_PA00495	WP_016736859.1
cds428	1.1643328856166	7.19803468530406	259.07236430528	4.82219145848876e-09	2.61586414914833e-08	2.61586414914833e-08	RPHASCH2410_PB00380	WP_012490656.1
cds2386	0.792681576585179	8.32871974139582	258.815727477451	4.84777586842338e-09	2.62511124359482e-08	2.62511124359482e-08	RPHASCH2410_CH00525	WP_016734069.1
cds4929	1.1976185082277	10.0527651439576	258.760877235272	4.85326470897038e-09	2.62511124359482e-08	2.62511124359482e-08	RPHASCH2410_CH05405	WP_016736392.1
cds1237	-1.08574685370955	5.39005497668344	258.511222678671	4.87834038944496e-09	2.63486696647799e-08	2.63486696647799e-08	RPHASCH2410_PD00240	WP_016735405.1
cds1444	1.89708792617473	4.13504553745047	258.154631190748	4.91442266938855e-09	2.6505308431587e-08	2.6505308431587e-08	RPHASCH2410_PD01265	WP_016735584.1
cds5864	1.4433869846715	5.50258637140435	256.966067915655	5.03698486600434e-09	2.71272436740349e-08	2.71272436740349e-08	RPHASCH2410_CH08660	WP_016735000.1
cds4925	0.796028338937165	7.10714989058659	256.693268842215	5.06562222549731e-09	2.72422758477535e-08	2.72422758477535e-08	RPHASCH2410_CH05390	WP_012485463.1
cds6535	1.28707747415072	4.78238837422334	256.506527718197	5.08533637774556e-09	2.73090589123409e-08	2.73090589123409e-08	RPHASCH2410_CH12145	WP_016734522.1
cds2263	0.953678219402576	5.8565920577172	256.264740489671	5.11099639870316e-09	2.73973873063977e-08	2.73973873063977e-08	RPHASCH2410_PD05330	WP_016735348.1
cds2868	1.22063522903719	7.53495942957545	256.21378453672	5.11642365139513e-09	2.73973873063977e-08	2.73973873063977e-08	RPHASCH2410_CH03020	WP_016733018.1
cds340	-1.27467677770534	5.49066886001164	255.978070707083	5.141617901593e-09	2.74929654366609e-08	2.74929654366609e-08	RPHASCH2410_PA01695	WP_016736965.1
cds1533	-1.42167256390196	3.9960017220909	254.939743574701	5.25435734908911e-09	2.80557197683888e-08	2.80557197683888e-08	RPHASCH2410_PD01725	WP_016735662.1
cds349	-0.93410568584776	8.09993077607038	254.512732419316	5.30156637500319e-09	2.82674685778304e-08	2.82674685778304e-08	RPHASCH2410_PA01745	WP_016736957.1
cds6466	0.778203014799283	8.00803405789827	254.342485709742	5.32052778535974e-09	2.83282155058343e-08	2.83282155058343e-08	RPHASCH2410_CH11785	WP_016734581.1
cds1824	0.943954872544807	7.16687648753858	253.552128488894	5.40960984731189e-09	2.87616046285347e-08	2.87616046285347e-08	RPHASCH2410_PD03165	WP_016735922.1
cds2032	1.60988728318451	3.86333613934156	252.192301729224	5.56703232096135e-09	2.95565985494445e-08	2.95565985494445e-08		end_range=861851,.
cds5905	0.765229176975797	9.72008492341224	252.056062526423	5.58310028973988e-09	2.95999212244991e-08	2.95999212244991e-08	RPHASCH2410_CH08875	WP_012482416.1
cds527	-0.734346106796351	8.15601837686403	251.866559983492	5.60554121277151e-09	2.96768610458327e-08	2.96768610458327e-08	RPHASCH2410_PB00870	WP_016736791.1
cds2815	0.739667659359395	7.35038011646033	251.011823613809	5.70809163743983e-09	3.01771002809848e-08	3.01771002809848e-08	RPHASCH2410_CH02745	WP_012483715.1
cds1986	-0.803680982863046	8.3757939236606	250.452844840187	5.77635538062957e-09	3.04949198726326e-08	3.04949198726326e-08	RPHASCH2410_PD03975	WP_016736060.1
cds3227	0.878386768894288	10.4559026487293	250.370709901816	5.78646687160331e-09	3.05052753526918e-08	3.05052753526918e-08	RPHASCH2410_CH13385	WP_012483203.1
cds2877	1.04901886576247	6.67066868905644	249.677222757545	5.87267888244445e-09	3.09162265217856e-08	3.09162265217856e-08	RPHASCH2410_CH03065	WP_004673781.1
cds5620	0.829050022182048	11.1274928613442	249.468449874284	5.89892910869523e-09	3.10108028846155e-08	3.10108028846155e-08	RPHASCH2410_CH21640	WP_012483990.1
cds2424	0.966842965497099	8.41788436145884	249.030400814167	5.95445903442729e-09	3.12093698660584e-08	3.12093698660584e-08	RPHASCH2410_CH00740	WP_008521904.1
cds4320	-1.14794248327242	10.1425472751968	248.997232942116	5.95868867638375e-09	3.12093698660584e-08	3.12093698660584e-08	RPHASCH2410_CH18905	WP_004677232.1
cds3225	1.5353099339503	4.14407814579137	248.973517824112	5.96171505589947e-09	3.12093698660584e-08	3.12093698660584e-08	RPHASCH2410_CH13370	WP_016734345.1
cds2817	0.982764756558376	6.54561762290848	248.215303491897	6.05943688448275e-09	3.1676637232708e-08	3.1676637232708e-08	RPHASCH2410_CH02755	WP_046977062.1
cds933	-1.51515863097968	4.68505448645732	248.070418972976	6.07832468833769e-09	3.17310590075983e-08	3.17310590075983e-08		WP_016737373.1
cds365	-1.12854537219169	10.7818223062468	247.837775830108	6.10879867402381e-09	3.18457290207119e-08	3.18457290207119e-08	RPHASCH2410_PB00065	WP_004678062.1
cds730	-0.82675741999981	8.07791389364949	247.68046426895	6.12950716058173e-09	3.19092424228893e-08	3.19092424228893e-08	RPHASCH2410_PB01870	WP_016736646.1
cds1849	0.73920396138345	7.52471991978425	247.130241561579	6.20259304007058e-09	3.22185688268151e-08	3.22185688268151e-08	RPHASCH2410_PD03290	WP_016735945.1
cds984	0.812249767762774	8.95086110531801	247.103721218782	6.20614163081316e-09	3.22185688268151e-08	3.22185688268151e-08	RPHASCH2410_PC01145	WP_016737400.1
cds2823	1.34197407443766	4.80566656349094	246.610823666116	6.2725325998471e-09	3.25181295307863e-08	3.25181295307863e-08	RPHASCH2410_CH02790	WP_016732977.1
cds2108	2.21286543589685	4.87038041402413	275.73600020698	6.2944503053009e-09	3.25866217050364e-08	3.25866217050364e-08	RPHASCH2410_PD04580	WP_016736158.1
cds1962	-1.14122825820445	6.65553156283906	245.744933423462	6.391204992439e-09	3.30418236004132e-08	3.30418236004132e-08	RPHASCH2410_PD03845	WP_016736040.1
cds953	1.19020559572709	4.46840096245832	245.626259699823	6.40767517069787e-09	3.30812802260995e-08	3.30812802260995e-08		WP_077991546.1
cds2849	1.37764787639888	4.60090094490791	245.469950792522	6.42944506633571e-09	3.31479516298823e-08	3.31479516298823e-08	RPHASCH2410_CH02920	WP_046977064.1
cds687	0.902834109803258	8.09327625708541	244.716753428312	6.53557821972474e-09	3.36487885507974e-08	3.36487885507974e-08	RPHASCH2410_PB01655	WP_016736611.1
cds6416	1.60282366730867	4.49380379229091	244.143517460022	6.61774029755612e-09	3.40250026562535e-08	3.40250026562535e-08	RPHASCH2410_CH11530	WP_016734618.1
cds4697	0.943192493685759	7.43635030080739	243.87037828878	6.65731791974188e-09	3.41751272596481e-08	3.41751272596481e-08	RPHASCH2410_CH04225	WP_016737308.1
cds3243	0.91288660877878	8.66400063705655	243.816211377549	6.66519981286218e-09	3.41751272596481e-08	3.41751272596481e-08	RPHASCH2410_CH13460	WP_029531556.1
cds2683	-0.925748760072028	6.38804644765445	242.942928951912	6.7938050336922e-09	3.47868840507659e-08	3.47868840507659e-08		WP_041683617.1
cds4410	-0.949819283968747	8.13242931535543	242.465628313147	6.86533257623081e-09	3.51051090612458e-08	3.51051090612458e-08	RPHASCH2410_CH19370	WP_029531342.1
cds841	-1.4839851426732	4.0329501645234	241.998140719647	6.93625265553479e-09	3.5419363833106e-08	3.5419363833106e-08		end_range=90931,.
cds343	-0.941323277843581	6.27395419429796	241.650307064284	6.9895820416043e-09	3.5643059375647e-08	3.5643059375647e-08	RPHASCH2410_PA01710	WP_016736963.1
cds2783	0.969905922672554	6.84960617725608	240.885779272633	7.10850862287279e-09	3.62002010549835e-08	3.62002010549835e-08	RPHASCH2410_CH02585	WP_016732963.1
cds1662	0.798485864283983	8.5115938888339	240.560945827476	7.15976020577643e-09	3.64116609378005e-08	3.64116609378005e-08	RPHASCH2410_PD02355	WP_016735777.1
cds594	0.839899096915147	10.5683133775779	240.357799895053	7.19203383864388e-09	3.65261637151208e-08	3.65261637151208e-08	RPHASCH2410_PB01205	WP_016736531.1
cds1320	-0.780392472477667	7.97205753562676	239.846605205669	7.27400954004608e-09	3.6892435919231e-08	3.6892435919231e-08	RPHASCH2410_PD00645	WP_016735480.1
cds4433	-0.825926728162749	9.50722494146782	239.437834820517	7.34035464442619e-09	3.71785486252872e-08	3.71785486252872e-08	RPHASCH2410_CH19485	WP_004676451.1
cds1087	1.0348170812405	7.57952812538464	238.536425449868	7.48919773917293e-09	3.78811718077355e-08	3.78811718077355e-08	RPHASCH2410_PC01645	WP_008534389.1
cds4910	-1.40347625187221	5.25230381992404	237.994564954803	7.58038535662452e-09	3.82906644937187e-08	3.82906644937187e-08	RPHASCH2410_CH05320	WP_012485449.1
cds2238	-1.40592431681804	6.60600493561048	259.665004267235	7.65172531115511e-09	3.8598932398455e-08	3.8598932398455e-08	RPHASCH2410_PD05210	WP_009997671.1
cds1952	-0.884295414567204	5.75049741060197	236.806069737446	7.7850222377584e-09	3.92184902233239e-08	3.92184902233239e-08	RPHASCH2410_PD03795	WP_029531815.1
cds949	0.711228466244396	7.61942781658918	236.472799575151	7.84357107896256e-09	3.94384349381216e-08	3.94384349381216e-08		end_range=198461,.
cds6518	0.70032986970308	8.58310436475425	236.437769519154	7.84975528423741e-09	3.94384349381216e-08	3.94384349381216e-08	RPHASCH2410_CH12060	WP_016734538.1
cds4593	-1.01044489401755	9.76856456087628	235.867944076233	7.95116495580186e-09	3.98560829440499e-08	3.98560829440499e-08	RPHASCH2410_CH03700	WP_029532203.1
cds1064	1.43079623588795	5.83143526605603	235.851136552824	7.95417952423332e-09	3.98560829440499e-08	3.98560829440499e-08	RPHASCH2410_PC01530	WP_016737424.1
cds4862	-0.711570818388847	9.33367463458062	234.583349511664	8.18550643148331e-09	4.09603617286658e-08	4.09603617286658e-08	RPHASCH2410_CH05090	WP_046977078.1
cds648	-0.818532690487452	10.8002295168404	234.368974216101	8.22540281873529e-09	4.11050504012366e-08	4.11050504012366e-08	RPHASCH2410_PB01465	WP_016736576.1
cds5936	0.758107160872486	6.87201556947431	233.31265423878	8.42537336998719e-09	4.2048230031816e-08	4.2048230031816e-08	RPHASCH2410_CH09030	WP_016734952.1
cds2047	-0.957543186705873	7.08686677100197	231.659783982411	8.74991204383157e-09	4.36097480426918e-08	4.36097480426918e-08	RPHASCH2410_PD04275	WP_046977244.1
cds4603	0.803658958087607	9.52585068712317	231.594672850609	8.76299564122685e-09	4.36168785706278e-08	4.36168785706278e-08	RPHASCH2410_CH03755	WP_012485198.1
cds5848	-1.0490077415149	8.01856340167878	231.406882842322	8.80086017407079e-09	4.37471708254276e-08	4.37471708254276e-08	RPHASCH2410_CH08585	WP_029531664.1
cds6419	0.840159405244975	7.42200214148383	231.083147172837	8.86659011350505e-09	4.40154466775191e-08	4.40154466775191e-08	RPHASCH2410_CH11720	WP_012482924.1
cds4586	1.47508998433072	4.07698862586347	230.447093241625	8.99742706107349e-09	4.46057874034412e-08	4.46057874034412e-08	RPHASCH2410_CH20250	WP_004672825.1
cds1554	1.10894653531328	6.4117748659596	230.335958314452	9.02052080828002e-09	4.4661123525651e-08	4.4661123525651e-08	RPHASCH2410_PD01825	WP_029531769.1
cds4448	-1.24128004603666	6.59608796181892	230.12414092169	9.06473031444499e-09	4.47723638530374e-08	4.47723638530374e-08	RPHASCH2410_CH19565	WP_080956172.1
cds2427	1.05392243475104	5.64581535198994	230.113719338086	9.06691204931935e-09	4.47723638530374e-08	4.47723638530374e-08	RPHASCH2410_CH00755	WP_004680054.1
cds375	-1.207069827886	4.64125785963486	229.820621383316	9.12852601590192e-09	4.50172238175506e-08	4.50172238175506e-08	RPHASCH2410_PB00115	WP_012490607.1
cds2889	1.67177865114106	3.80818685860023	229.215531694725	9.25729590009961e-09	4.55921823079906e-08	4.55921823079906e-08	RPHASCH2410_CH03125	WP_004680228.1
cds4814	0.84800646214859	7.0786490362108	228.36727033037	9.44144321241001e-09	4.6438005182721e-08	4.6438005182721e-08	RPHASCH2410_CH04855	WP_012485382.1
